dataset_name,task_type,n_train,n_val,n_test,n_features,n_classes,status_baseline,status_ttt_step10,bucket_ttt_step10_vs_baseline,accuracy_baseline,accuracy_ttt_step10,delta_ttt_step10_vs_baseline,delta_pp_ttt_step10_vs_baseline,relative_delta_pct_ttt_step10_vs_baseline,fit_seconds_baseline,fit_seconds_ttt_step10,predict_seconds_baseline,predict_seconds_ttt_step10,ttt_applied_ttt_step10,ttt_steps_ttt_step10,ttt_lr_ttt_step10,ttt_loss_ttt_step10,ttt_update_seconds_ttt_step10,n_train_a_ttt_step10,n_train_b_ttt_step10,n_holdout_c_ttt_step10,n_test_d_ttt_step10,ttt_split_strategy_ttt_step10,ttt_split_reason_ttt_step10,error_type_ttt_step10,error_first_line_ttt_step10,dataset_dir
HR_Analytics_Job_Change_of_Data_Scientists,binclass,15326,3066,3832,13,2,ok,ok,improved,0.7993215031315241,0.8001043841336117,0.0007828810020876764,0.07828810020876764,0.09794319294808931,0.5204997062683105,21.734415531158447,6.392453193664551,6.318466663360596,True,10,2e-06,0.4325109124183655,21.514349937438965,15326,11494,3832,3832,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/HR_Analytics_Job_Change_of_Data_Scientists
IBM_HR_Analytics_Employee_Attrition_and_Performance,binclass,1176,236,294,31,2,ok,ok,tie,0.8639455782312925,0.8639455782312925,0.0,0.0,0.0,0.3751401901245117,1.003117322921753,0.5083746910095215,0.3912844657897949,True,10,2e-06,0.2406728565692901,0.9356465339660645,1176,882,294,294,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/IBM_HR_Analytics_Employee_Attrition_and_Performance
INNHotelsGroup,binclass,29020,5804,7255,17,2,ok,ok,regressed,0.9021364576154376,0.9018607856650586,-0.0002756719503790306,-0.02756719503790306,-0.030557677616499114,0.7287540435791016,71.3343403339386,17.90743350982666,17.899629592895508,True,10,2e-06,0.2976196110248565,70.88747906684875,29020,21765,7255,7255,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/INNHotelsGroup
Indian_pines,multiclass,7315,1463,1829,220,8,ok,ok,tie,0.9622744669218152,0.9622744669218152,0.0,0.0,0.0,1.4927284717559814,16.089771509170532,11.215372085571287,11.622474670410156,True,10,2e-06,1.4429266452789309,14.928194046020508,7315,5486,1829,1829,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Indian_pines
JapaneseVowels,multiclass,7968,1594,1993,14,9,ok,ok,tie,0.9989964877069744,0.9989964877069744,0.0,0.0,0.0,0.4063103199005127,7.399857521057129,2.62676739692688,2.466752767562866,True,10,2e-06,0.0047179507091641,7.298060417175293,7968,5976,1992,1993,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/JapaneseVowels
KDDCup09_upselling,binclass,4102,821,1026,49,2,ok,ok,improved,0.8118908382066277,0.8138401559454191,0.0019493177387914784,0.19493177387914784,0.24009603841537297,0.5369017124176025,3.781697988510132,2.047600030899048,1.948394060134888,True,10,2e-06,0.4120779037475586,3.575944423675537,4102,3076,1026,1026,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/KDDCup09_upselling
MIC,binclass,1319,264,330,104,2,ok,ok,tie,0.9090909090909092,0.9090909090909092,0.0,0.0,0.0,0.5674049854278564,1.9697482585906985,1.170243501663208,1.1231489181518557,True,10,2e-06,0.3011309504508972,1.7075858116149902,1319,989,330,330,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/MIC
MagicTelescope,binclass,15216,3044,3804,9,2,ok,ok,regressed,0.8848580441640379,0.8832807570977917,-0.001577287066246158,-0.1577287066246158,-0.17825311942960145,0.4342396259307861,21.29445457458496,6.051984786987305,5.873544216156006,True,10,2e-06,0.3326756954193115,21.16277265548706,15216,11412,3804,3804,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/MagicTelescope
Marketing_Campaign,binclass,1792,359,448,27,2,ok,ok,tie,0.890625,0.890625,0.0,0.0,0.0,0.3790252208709717,1.3949360847473145,0.7090649604797363,0.5848956108093262,True,10,2e-06,0.2497767508029937,1.3228483200073242,1792,1344,448,448,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Marketing_Campaign
Mobile_Price_Classification,multiclass,1600,320,400,20,4,ok,ok,tie,0.94,0.94,0.0,0.0,0.0,0.3607692718505859,1.079106330871582,0.5316307544708252,0.4645369052886963,True,10,2e-06,1.3701980113983154,1.0270893573760986,1600,1200,400,400,stratified,stratified split,,,/home/crc00006699/zh/tabiclv2/data178/Mobile_Price_Classification
