dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,balanced_accuracy,roc_auc,log_loss,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_eval_metric,ttt_val_baseline_metric,ttt_val_best_metric,ttt_val_baseline_accuracy,ttt_val_best_accuracy,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
gina_agnostic,/home/crc00006699/zh/tabiclv2/data178/gina_agnostic,binclass,2774,555,694,970,2,0.9740634005763688,0.9740653393587178,0.9742051789022454,0.9967683782908128,0.0693467249961,13.261354684829712,49.21578669548035,ok,,2774,2219,0,694,,0,1e-05,False,9.745291471481323,full_train_epoch_chunks,"full train set chunked per epoch | validation=dataset_val_split | TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 496, in forward out = self._train_forward(X, y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 335, in _train_forward self.col_embedder( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 728, in forward embeddings = self._train_forward(X, y_train, d, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 458, in _train_forward return self._train_forward_with_feature_group(X, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 474, in _train_forward_with_feature_group embeddings = self._compute_embeddings(features, train_size, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 388, in _compute_embeddings src = self.tf_col(src, train_size=None if embed_with_test else train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 331, in forward out = block(out, train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 679, in forward out = self.induced_attention(src, train_size) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 647, in induced_attention out = self.multihead_attn2(src, hidden, hidden) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 442, in forward q_normed = self.norm1(q) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/normalization.py"", line 217, in forward return F.layer_norm( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 2910, in layer_norm return torch.layer_norm( torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 1.03 GiB. GPU 0 has a total capacity of 23.57 GiB of which 750.00 MiB is free. Process 16410 has 22.79 GiB memory in use. Of the allocated memory 22.22 GiB is allocated by PyTorch, and 142.36 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)",0,0,,,,,,,0,False,True,"TTT OOM; used original model parameters for inference: OutOfMemoryError: Caught OutOfMemoryError in replica 0 on device 0. Original Traceback (most recent call last): File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/parallel/parallel_apply.py"", line 96, in _worker output = module(*input, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 496, in forward out = self._train_forward(X, y_train, d=d, embed_with_test=embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/tabicl.py"", line 335, in _train_forward self.col_embedder( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 728, in forward embeddings = self._train_forward(X, y_train, d, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 458, in _train_forward return self._train_forward_with_feature_group(X, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 474, in _train_forward_with_feature_group embeddings = self._compute_embeddings(features, train_size, y_train, embed_with_test) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/embedding.py"", line 388, in _compute_embeddings src = self.tf_col(src, train_size=None if embed_with_test else train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/encoders.py"", line 331, in forward out = block(out, train_size) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 679, in forward out = self.induced_attention(src, train_size) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 647, in induced_attention out = self.multihead_attn2(src, hidden, hidden) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/zh/tabiclv2/src/tabicl/model/layers.py"", line 442, in forward q_normed = self.norm1(q) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1739, in _wrapped_call_impl return self._call_impl(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/module.py"", line 1750, in _call_impl return forward_call(*args, **kwargs) File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/modules/normalization.py"", line 217, in forward return F.layer_norm( File ""/home/crc00006699/anaconda3/envs/tabicl/lib/python3.10/site-packages/torch/nn/functional.py"", line 2910, in layer_norm return torch.layer_norm( torch.OutOfMemoryError: CUDA out of memory. Tried to allocate 1.03 GiB. GPU 0 has a total capacity of 23.57 GiB of which 750.00 MiB is free. Process 16410 has 22.79 GiB memory in use. Of the allocated memory 22.22 GiB is allocated by PyTorch, and 142.36 MiB is reserved by PyTorch but unallocated. If reserved but unallocated memory is large try setting PYTORCH_CUDA_ALLOC_CONF=expandable_segments:True to avoid fragmentation. See documentation for Memory Management (https://pytorch.org/docs/stable/notes/cuda.html#environment-variables)"
golf_play_dataset_extended,/home/crc00006699/zh/tabiclv2/data178/golf_play_dataset_extended,binclass,876,176,219,9,2,0.9452054794520548,0.9452054794520548,0.9174415682332244,0.9801457652676552,0.1501094558942289,3.3059298992156982,0.5669209957122803,ok,,876,700,0,219,0.1133609414100647,10,1e-05,True,3.274177312850952,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9737507291464128,0.9741396072331324,0.9147727272727272,0.9147727272727272,2,True,False,
heloc,/home/crc00006699/zh/tabiclv2/data178/heloc,binclass,8000,1600,2000,22,2,0.729,0.728628492406104,0.729,0.803753,0.5392070476404636,23.743815183639526,3.605281829833984,ok,,8000,6400,0,2000,0.5478163957595825,13,1e-05,True,23.590250968933105,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.79278828125,0.7935437500000001,0.726875,0.726875,5,True,False,
hill-valley,/home/crc00006699/zh/tabiclv2/data178/hill-valley,binclass,969,194,243,100,2,0.97119341563786,0.9711924398876912,0.9711759924129522,0.9981032380436256,0.0684104149432271,14.76137089729309,1.1718440055847168,ok,,969,775,0,243,0.0524357594549655,16,1e-05,True,14.616536378860474,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9805505367201616,0.9934105643532788,0.9072164948453608,0.9587628865979382,8,True,False,
house_16H,/home/crc00006699/zh/tabiclv2/data178/house_16H,binclass,10790,2158,2698,16,2,0.8925129725722758,0.8925108461806882,0.8925129725722758,0.958157512826952,0.2641053263155831,29.3842887878418,4.669351577758789,ok,,10790,8632,0,2698,0.2457304745912552,12,1e-05,True,29.190773725509644,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9528345076320108,0.9534370461098688,0.881371640407785,0.8827618164967562,4,True,False,
htru,/home/crc00006699/zh/tabiclv2/data178/htru,binclass,14318,2864,3580,8,2,0.9807262569832402,0.9805781782399,0.9345655956559564,0.9873051855518556,0.0614127685301421,21.905683994293213,5.942847013473511,ok,,14318,11454,0,3580,0.0262919422239065,16,1e-05,True,21.78421211242676,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,roc_auc,0.9791777904254508,0.9791777904254508,0.9783519553072626,0.9783519553072626,0,True,False,
ibm-employee-performance,/home/crc00006699/zh/tabiclv2/data178/ibm-employee-performance,binclass,1176,236,294,30,2,1.0,1.0,1.0,1.0,2.3057364057800555e-06,5.141732931137085,0.6536962985992432,ok,,1176,940,0,294,1.8112818906956816e-06,8,1e-05,True,5.069952487945557,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,1.0,1.0,1.0,1.0,0,True,False,
in_vehicle_coupon_recommendation,/home/crc00006699/zh/tabiclv2/data178/in_vehicle_coupon_recommendation,binclass,10147,2030,2537,21,2,0.7895151754040205,0.7883309068948128,0.7809973464049804,0.864610922171768,0.4528343475175795,72.09937047958374,4.716005563735962,ok,,10147,8117,0,2537,0.5032062530517578,30,1e-05,True,71.82006120681763,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8352177852694221,0.8443264642339925,0.7630541871921183,0.774384236453202,24,False,False,
internet_firewall,/home/crc00006699/zh/tabiclv2/data178/internet_firewall,multiclass,52425,10485,13107,7,4,0.9311055161364156,0.92846482506063,0.776724515761405,0.9895423592967056,0.1453848844838289,83.5493438243866,48.51721477508545,ok,,52425,41940,0,13107,0.11302400380373,44,1e-05,True,83.27787947654724,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,5,epoch_chunk,roc_auc,0.9195736323026532,0.9865227974690558,0.7921793037672866,0.9237005245588936,1,True,False,
internet_usage,/home/crc00006699/zh/tabiclv2/data178/internet_usage,multiclass,8086,1618,2022,70,46,0.5499505440158259,0.4736042321329964,0.1894273526256094,0.9367467893281256,1.3632963446584834,2.005257368087769,16.04516625404358,ok,,8086,6468,0,2022,,0,1e-05,False,1.0419838428497314,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=46 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
jm1,/home/crc00006699/zh/tabiclv2/data178/jm1,binclass,8708,1742,2177,21,2,0.8194763435920992,0.7847650239278349,0.5919433337481536,0.7647543001531227,0.4234604439353497,40.70069646835327,3.8893637657165527,ok,,8708,6966,0,2177,0.3784615099430084,20,1e-05,True,40.537747621536255,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.7647876912679389,0.7739210323452697,0.8231917336394948,0.8283582089552238,12,True,False,
jungle_chess_2pcs_raw_endgame_complete,/home/crc00006699/zh/tabiclv2/data178/jungle_chess_2pcs_raw_endgame_complete,multiclass,35855,7171,8964,6,3,0.9712182061579652,0.9711461845766456,0.9577384703750108,0.9981917371753264,0.0893080171695525,177.50946068763733,24.59415030479431,ok,,35855,28684,0,8964,0.1942045539617538,90,1e-05,True,177.3271234035492,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,3,epoch_chunk,roc_auc,0.9859599545807148,0.9972471090671016,0.8931808673825129,0.959977687909636,29,False,False,
kc1,/home/crc00006699/zh/tabiclv2/data178/kc1,binclass,1687,338,422,21,2,0.8744075829383886,0.8588279844358429,0.667808661926309,0.862012497306615,0.2991891446271171,7.080516815185547,0.7493724822998047,ok,,1687,1349,0,422,0.3270062506198883,13,1e-05,True,7.024460554122925,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.8641070467993545,0.8652165142549758,0.878698224852071,0.878698224852071,5,True,False,
kdd_ipums_la_97-small,/home/crc00006699/zh/tabiclv2/data178/kdd_ipums_la_97-small,binclass,4150,830,1038,20,2,0.8892100192678227,0.8886593322544689,0.8892100192678227,0.9502619161645524,0.2570974067025023,22.0366849899292,1.9142978191375728,ok,,4150,3320,0,1038,0.2545289993286133,21,1e-05,True,21.949416875839237,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9285324430251124,0.9322978661634488,0.8819277108433735,0.8819277108433735,13,True,False,
kr-vs-k,/home/crc00006699/zh/tabiclv2/data178/kr-vs-k,multiclass,22444,4489,5612,6,18,0.9196364932287956,0.9195808375758182,0.9049146291370672,0.997887329309374,0.234071677614723,0.984764575958252,26.3359317779541,ok,,22444,17955,0,5612,,0,1e-05,False,0.4858641624450683,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=18 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
kropt,/home/crc00006699/zh/tabiclv2/data178/kropt,multiclass,22444,4489,5612,6,18,0.9164290805416964,0.916335241288993,0.9030691720131352,0.9977791407022818,0.2397020343461295,0.995213508605957,26.07650637626648,ok,,22444,17955,0,5612,,0,1e-05,False,0.4941163063049316,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=18 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
led24,/home/crc00006699/zh/tabiclv2/data178/led24,multiclass,2560,512,640,24,10,0.7265625,0.7217718178570582,0.7262455568636172,0.9584784980815728,0.774133167683184,12.577975273132324,1.116370677947998,ok,,2560,2048,0,640,0.8018660545349121,16,1e-05,True,12.483574151992798,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9567171379640248,0.9575087438240684,0.71875,0.72265625,8,True,False,
led7,/home/crc00006699/zh/tabiclv2/data178/led7,multiclass,2560,512,640,7,10,0.7375,0.7331325740704353,0.7356000607364938,0.9596665422014672,0.7779159465549583,6.719124794006348,0.7808127403259277,ok,,2560,2048,0,640,0.7653191685676575,12,1e-05,True,6.679394960403442,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9549059792448724,0.956276039404535,0.73046875,0.728515625,4,True,False,
letter,/home/crc00006699/zh/tabiclv2/data178/letter,multiclass,16000,3200,4000,15,26,0.99,0.9899971395278518,0.989935619656272,0.9999762042268544,0.0263592699674518,1.0317091941833496,18.00627636909485,ok,,16000,12800,0,4000,,0,1e-05,False,0.4937832355499267,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split | TTT training skipped because n_classes=26 exceeds model max_classes=10,0,0,epoch_chunk,,,,,,0,False,False,
madeline,/home/crc00006699/zh/tabiclv2/data178/madeline,binclass,2512,503,628,259,2,0.931528662420382,0.931508340650544,0.931434599156118,0.9786493833171048,0.1842687180197394,99.91900038719176,7.395587921142578,ok,,2512,2009,0,628,0.1660769134759903,30,1e-05,True,99.31847071647644,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9743557312252964,0.976806324110672,0.9224652087475148,0.9204771371769384,25,False,False,
mammography,/home/crc00006699/zh/tabiclv2/data178/mammography,binclass,8946,1790,2237,6,2,0.989718372820742,0.988999218558277,0.8257789121633515,0.9873965851082556,0.0319975892860082,12.718272924423218,2.2891173362731934,ok,,8946,7156,0,2237,0.0320627726614475,8,1e-05,True,12.64657211303711,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9514002397297592,0.9514002397297592,0.9871508379888267,0.9871508379888267,0,True,False,
maternal_health_risk,/home/crc00006699/zh/tabiclv2/data178/maternal_health_risk,multiclass,811,163,203,6,3,0.8768472906403941,0.8748005893782885,0.8794702134668967,0.9632356130816896,0.3367400962980368,9.083690166473389,0.6018538475036621,ok,,811,648,0,203,0.438332051038742,30,1e-05,True,9.061311960220335,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9303988387244626,0.9408298464532884,0.8159509202453987,0.8466257668711656,24,False,False,
mfeat-factors,/home/crc00006699/zh/tabiclv2/data178/mfeat-factors,multiclass,1600,320,400,216,10,0.9825,0.9824984372558212,0.9825,0.9997569444444444,0.0771859844887558,17.28092336654663,4.274662256240845,ok,,1600,1280,0,400,0.0286639276891946,8,1e-05,True,16.89708662033081,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9991644965277778,0.9991644965277778,0.984375,0.984375,0,True,False,
mfeat-fourier,/home/crc00006699/zh/tabiclv2/data178/mfeat-fourier,multiclass,1600,320,400,76,10,0.9225,0.9218863826232248,0.9225,0.9954097222222222,0.2078308976790515,22.99630904197693,1.6555542945861816,ok,,1600,1280,0,400,0.2350434511899948,23,1e-05,True,22.802813291549683,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9923068576388888,0.992990451388889,0.90625,0.9125,15,True,False,
mfeat-karhunen,/home/crc00006699/zh/tabiclv2/data178/mfeat-karhunen,multiclass,1600,320,400,64,10,0.975,0.975015727207024,0.975,0.9996944444444444,0.0922178600462829,8.285220861434937,1.335113763809204,ok,,1600,1280,0,400,0.0363692417740821,8,1e-05,True,8.129026889801025,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9990451388888888,0.9990451388888888,0.978125,0.978125,0,True,False,
mfeat-morphological,/home/crc00006699/zh/tabiclv2/data178/mfeat-morphological,multiclass,1600,320,400,6,10,0.775,0.7643853699340417,0.775,0.9747013888888888,0.4940498249843617,9.323963403701782,0.5315549373626709,ok,,1600,1280,0,400,0.592609167098999,25,1e-05,True,9.297373294830322,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.969574652777778,0.9710069444444444,0.74375,0.740625,17,True,False,
mfeat-pixel,/home/crc00006699/zh/tabiclv2/data178/mfeat-pixel,multiclass,1600,320,400,240,10,0.975,0.97494801061037,0.975,0.9996111111111112,0.1121156899700404,33.29052138328552,5.052942276000977,ok,,1600,1280,0,400,0.0448435358703136,13,1e-05,True,32.63599753379822,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.998589409722222,0.99873046875,0.98125,0.984375,5,True,False,
mfeat-zernike,/home/crc00006699/zh/tabiclv2/data178/mfeat-zernike,multiclass,1600,320,400,47,10,0.905,0.9039211279402904,0.905,0.9945625,0.2143504803096388,18.782947778701782,1.0473222732543943,ok,,1600,1280,0,400,0.1994242221117019,25,1e-05,True,18.679508686065677,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.9861111111111112,0.9921766493055556,0.865625,0.896875,17,True,False,
mice_protein_expression,/home/crc00006699/zh/tabiclv2/data178/mice_protein_expression,multiclass,864,173,216,75,8,1.0,1.0,1.0,1.0,1.6068522330736386e-06,6.346347093582153,0.8987247943878174,ok,,864,691,0,216,0.0001815893774619,8,1e-05,True,6.228352069854736,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,1.0,1.0,1.0,1.0,0,True,False,
microaggregation2,/home/crc00006699/zh/tabiclv2/data178/microaggregation2,multiclass,16000,3200,4000,20,5,0.645,0.5972940009867467,0.43562822599954,0.8363583996822065,0.8566890223362963,38.34703803062439,8.460294485092163,ok,,16000,12800,0,4000,0.93977552652359,22,1e-05,True,38.10108780860901,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,2,epoch_chunk,roc_auc,0.8281007440151779,0.8292789076098055,0.650625,0.649375,3,True,False,
mobile_c36_oversampling,/home/crc00006699/zh/tabiclv2/data178/mobile_c36_oversampling,binclass,41408,8282,10352,6,2,0.9943006182380216,0.99429519381727,0.9930950261844004,0.9993372533261732,0.023803818637575,55.25191903114319,23.677490949630737,ok,,41408,33126,0,10352,0.0845715403556823,32,1e-05,True,55.06228566169739,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,4,epoch_chunk,roc_auc,0.999565174478706,0.999565174478706,0.9942042984786283,0.9942042984786283,0,True,False,
mozilla4,/home/crc00006699/zh/tabiclv2/data178/mozilla4,binclass,12436,2488,3109,4,2,0.944033451270505,0.9434198517226944,0.926606745513415,0.9780999140143484,0.1591731106087494,18.71761035919189,2.258915662765503,ok,,12436,9948,0,3109,0.1965808868408203,8,1e-05,True,18.653144359588623,full_train_epoch_chunks,full train set chunked per epoch | validation=dataset_val_split,30,1,epoch_chunk,roc_auc,0.976009132680978,0.976009132680978,0.942524115755627,0.942524115755627,0,True,False,
