dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,f1,roc_auc,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason,ttt_epochs,ttt_chunks_per_epoch,ttt_batch_mode,ttt_val_baseline_accuracy,ttt_val_best_roc_auc,ttt_best_epoch,ttt_stopped_early,ttt_oom_fallback,ttt_fallback_reason
company_bankruptcy_prediction,/home/crc00006699/zh/tabiclv2/data178/company_bankruptcy_prediction,binclass,5455,1091,1364,95,2,0.9706744868035192,0.9664721576236608,0.956663223140496,25.34386396408081,9.761214017868042,ok,,5455,4364,0,1364,,8,1e-05,True,25.34346604347229,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
credit,/home/crc00006699/zh/tabiclv2/data178/credit,binclass,13371,2675,3343,10,2,0.6811247382590487,0.664998013268318,0.8060078484934385,20.481452465057373,8.196073055267334,ok,,13371,10696,0,3343,,8,1e-05,True,20.481077671051025,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data178/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8276666666666667,0.8073240756944309,0.800634277530446,58.669397830963135,22.173893451690677,ok,,24000,19200,0,6000,,8,1e-05,True,58.668962478637695,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
dna,/home/crc00006699/zh/tabiclv2/data178/dna,multiclass,2548,510,638,180,3,0.974921630094044,0.9750168040961048,0.9979458672935744,77.3873496055603,23.14608645439148,ok,,2548,2038,0,638,,8,1e-05,True,77.38669490814209,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data178/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9933244325767692,0.9933230250844982,0.9998207687579228,28.23144221305847,9.124066829681396,ok,,11984,9587,0,2996,,8,1e-05,True,28.23096346855164,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
eye_movements,/home/crc00006699/zh/tabiclv2/data178/eye_movements,multiclass,8748,1750,2188,27,3,0.8610603290676416,0.8607796810823803,0.96640046749889,31.545894384384155,8.50452971458435,ok,,8748,6998,0,2188,,8,1e-05,True,31.545356273651123,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
gas-drift,/home/crc00006699/zh/tabiclv2/data178/gas-drift,multiclass,11128,2226,2782,128,6,0.9960460100647016,0.9960453354192093,0.9999309687670372,372.7432453632355,27.39841628074646,ok,,11128,8902,0,2782,,8,1e-05,True,372.74279046058655,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
heloc,/home/crc00006699/zh/tabiclv2/data178/heloc,binclass,8000,1600,2000,22,2,0.727,0.7268153271611609,0.8020045,26.42353057861328,5.747066259384155,ok,,8000,6400,0,2000,,8,1e-05,True,26.42284774780273,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
htru,/home/crc00006699/zh/tabiclv2/data178/htru,binclass,14318,2864,3580,8,2,0.979050279329609,0.9790358974547244,0.9877373773737738,22.23912000656128,8.608311176300049,ok,,14318,11454,0,3580,,8,1e-05,True,22.238765478134155,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
internet_firewall,/home/crc00006699/zh/tabiclv2/data178/internet_firewall,multiclass,52425,10485,13107,7,4,0.9308766308079652,0.9282567791558411,0.9894408256654283,108.7076494693756,67.10191082954407,ok,,52425,41940,0,13107,,24,1e-05,True,108.70701384544373,tabpfn_finetune_epoch_chunks,dataset_val_split,8,3,tabpfn_finetuning_api,,,0,False,False,
jungle_chess_2pcs_raw_endgame_complete,/home/crc00006699/zh/tabiclv2/data178/jungle_chess_2pcs_raw_endgame_complete,multiclass,35855,7171,8964,6,3,0.9876171352074966,0.9876160793371696,0.9996197741717512,59.0412187576294,34.22889518737793,ok,,35855,28684,0,8964,,16,1e-05,True,59.040672302246094,tabpfn_finetune_epoch_chunks,dataset_val_split,8,2,tabpfn_finetuning_api,,,0,False,False,
kr-vs-k,/home/crc00006699/zh/tabiclv2/data178/kr-vs-k,multiclass,22444,4489,5612,6,18,0.9265858873841768,0.9265787400772636,0.9983864196113617,0.046457290649414,1356.2576310634613,ok,,22444,0,0,5612,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,0,False,False,
led7,/home/crc00006699/zh/tabiclv2/data178/led7,multiclass,2560,512,640,7,10,0.7375,0.7313021352840611,0.959039199685825,9.261290311813354,2.3419060707092285,ok,,2560,2048,0,640,,8,1e-05,True,9.260874271392822,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mammography,/home/crc00006699/zh/tabiclv2/data178/mammography,binclass,8946,1790,2237,6,2,0.9892713455520786,0.9881705843775366,0.9806196092237284,12.772833108901978,4.4926438331604,ok,,8946,7156,0,2237,,8,1e-05,True,12.772441387176514,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mfeat-fourier,/home/crc00006699/zh/tabiclv2/data178/mfeat-fourier,multiclass,1600,320,400,76,10,0.9225,0.921905250726389,0.994875,9.896668910980225,1.9344255924224851,ok,,1600,1280,0,400,,8,1e-05,True,9.896268367767334,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
mfeat-pixel,/home/crc00006699/zh/tabiclv2/data178/mfeat-pixel,multiclass,1600,320,400,240,10,0.97,0.9699762048789866,0.9991319444444446,33.38037657737732,4.811216354370117,ok,,1600,1280,0,400,,8,1e-05,True,33.38003969192505,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
microaggregation2,/home/crc00006699/zh/tabiclv2/data178/microaggregation2,multiclass,16000,3200,4000,20,5,0.64425,0.5924437279621798,0.8296174146587669,28.404123067855835,11.966243505477903,ok,,16000,12800,0,4000,,8,1e-05,True,28.403798818588257,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
naticusdroid+android+permissions+dataset,/home/crc00006699/zh/tabiclv2/data178/naticusdroid+android+permissions+dataset,binclass,23465,4693,5867,86,2,0.9730697119481848,0.9730691533331784,0.9951795853291776,182.85889959335327,37.14151930809021,ok,,23465,18772,0,5867,,8,1e-05,True,182.8584954738617,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
one-hundred-plants-margin,/home/crc00006699/zh/tabiclv2/data178/one-hundred-plants-margin,multiclass,1280,256,320,64,100,0.896875,0.8944642857142856,0.9990507244206632,0.0541644096374511,185.35751175880432,ok,,1280,0,0,320,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,0,False,False,
online_shoppers,/home/crc00006699/zh/tabiclv2/data178/online_shoppers,binclass,9864,1973,2466,14,2,0.9067315490673156,0.9020242676631268,0.9283709841123092,16.93730640411377,6.054159879684448,ok,,9864,7891,0,2466,,8,1e-05,True,16.936861991882324,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
page-blocks,/home/crc00006699/zh/tabiclv2/data178/page-blocks,multiclass,4378,876,1095,10,5,0.9799086757990868,0.979766772732209,0.9924103868648304,9.643760919570925,2.686008930206299,ok,,4378,3502,0,1095,,8,1e-05,True,9.643447399139404,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
pc4,/home/crc00006699/zh/tabiclv2/data178/pc4,binclass,1166,234,292,37,2,0.9075342465753424,0.9001695636473404,0.9556206597222222,8.757405281066895,1.8259804248809812,ok,,1166,932,0,292,,8,1e-05,True,8.75709319114685,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
pol,/home/crc00006699/zh/tabiclv2/data178/pol,binclass,8065,1613,2017,26,2,0.9920674268715914,0.9920673683755858,0.999784676011138,15.027914762496948,5.990560054779053,ok,,8065,6452,0,2017,,8,1e-05,True,15.027582168579102,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
rice_cammeo_and_osmancik,/home/crc00006699/zh/tabiclv2/data178/rice_cammeo_and_osmancik,binclass,3048,610,762,7,2,0.9251968503937008,0.9251210478368184,0.9772401080655148,8.71885347366333,2.283665895462036,ok,,3048,2438,0,762,,8,1e-05,True,8.718371152877808,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
satimage,/home/crc00006699/zh/tabiclv2/data178/satimage,multiclass,5144,1029,1286,36,6,0.9362363919129082,0.9346044251036816,0.9959673786010558,12.61649489402771,5.013323068618774,ok,,5144,4115,0,1286,,8,1e-05,True,12.61610984802246,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
semeion,/home/crc00006699/zh/tabiclv2/data178/semeion,multiclass,1274,255,319,256,10,0.9592476489028212,0.9594188967920976,0.999171225007181,28.85156345367432,4.3550989627838135,ok,,1274,1019,0,319,,8,1e-05,True,28.851248025894165,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
splice,/home/crc00006699/zh/tabiclv2/data178/splice,multiclass,2552,511,638,60,3,0.957680250783699,0.9575136875771396,0.9963698418087256,14.705473184585571,4.698317050933838,ok,,2552,2041,0,638,,8,1e-05,True,14.705134391784668,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
steel_plates_faults,/home/crc00006699/zh/tabiclv2/data178/steel_plates_faults,multiclass,1552,311,389,27,7,0.8406169665809768,0.8409606409018271,0.9805784711638682,9.322881937026978,1.8673217296600344,ok,,1552,1241,0,389,,8,1e-05,True,9.322511672973633,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
telco-customer-churn,/home/crc00006699/zh/tabiclv2/data178/telco-customer-churn,binclass,5634,1127,1409,18,2,0.8069552874378992,0.8001471257599275,0.851631403549562,12.15977144241333,3.940362453460693,ok,,5634,4507,0,1409,,8,1e-05,True,12.15945315361023,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
thyroid-ann,/home/crc00006699/zh/tabiclv2/data178/thyroid-ann,multiclass,3017,604,755,21,3,0.9920529801324504,0.9920945592896032,0.999127842408465,10.168092250823976,2.9364571571350098,ok,,3017,2413,0,755,,8,1e-05,True,10.167699575424194,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
twonorm,/home/crc00006699/zh/tabiclv2/data178/twonorm,binclass,5920,1184,1480,20,2,0.979054054054054,0.9790531073204282,0.9985427292599146,11.351632595062256,4.1445910930633545,ok,,5920,4736,0,1480,,8,1e-05,True,11.351288318634031,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
walking-activity,/home/crc00006699/zh/tabiclv2/data178/walking-activity,multiclass,119465,23893,29867,4,22,0.6802156225934979,0.6796762659904979,0.976440230843418,0.1030900478363037,26065.94528651237,ok,,119465,0,0,29867,,0,1e-05,False,0.0,,TTT skipped because n_classes > 10 requires ManyClass baseline inference,0,0,,,,0,False,False,
waveform-5000,/home/crc00006699/zh/tabiclv2/data178/waveform-5000,multiclass,4000,800,1000,40,3,0.87,0.8699266422379123,0.9781867746125658,11.994439125061035,4.439131736755371,ok,,4000,3200,0,1000,,8,1e-05,True,11.9938862323761,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
website_phishing,/home/crc00006699/zh/tabiclv2/data178/website_phishing,multiclass,1082,217,271,9,3,0.922509225092251,0.9229720767824752,0.979125184805238,8.569823980331421,1.831434965133667,ok,,1082,865,0,271,,8,1e-05,True,8.569523096084595,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
wine-quality-white,/home/crc00006699/zh/tabiclv2/data178/wine-quality-white,multiclass,3918,784,980,11,7,0.6459183673469387,0.6353404232181327,0.8940879370450439,9.010783910751345,2.656692743301392,ok,,3918,3134,0,980,,8,1e-05,True,9.01035737991333,tabpfn_finetune_epoch_chunks,dataset_val_split,8,1,tabpfn_finetuning_api,,,0,False,False,
