dataset_name,dataset_dir,task_type,n_train,n_val,n_test,n_features,n_classes,accuracy,fit_seconds,predict_seconds,status,error,n_train_a,n_train_b,n_holdout_c,n_test_d,ttt_loss,ttt_steps,ttt_lr,ttt_applied,ttt_update_seconds,ttt_split_strategy,ttt_split_reason
default_of_credit_card_clients,/home/crc00006699/zh/tabiclv2/data178/default_of_credit_card_clients,binclass,24000,4800,6000,23,2,0.8266666666666667,50.75223970413208,13.87788438796997,ok,,24000,18000,6000,6000,0.42954885959625244,10,2e-06,True,50.22044134140015,stratified,stratified split
dna,/home/crc00006699/zh/tabiclv2/data178/dna,multiclass,2548,510,638,180,3,0.9655172413793104,4.838843822479248,3.2508676052093506,ok,,2548,1911,637,638,0.19602662324905396,10,2e-06,True,4.221770286560059,stratified,stratified split
eeg-eye-state,/home/crc00006699/zh/tabiclv2/data178/eeg-eye-state,binclass,11984,2397,2996,14,2,0.9913217623497997,14.230473756790161,4.494661331176758,ok,,11984,8988,2996,2996,0.687855064868927,10,2e-06,True,14.079893827438354,stratified,stratified split
eye_movements,/home/crc00006699/zh/tabiclv2/data178/eye_movements,multiclass,8748,1750,2188,27,3,0.7193784277879341,9.436222314834595,3.432291269302368,ok,,8748,6561,2187,2188,0.7964969277381897,10,2e-06,True,9.196274995803833,stratified,stratified split
gas-drift,/home/crc00006699/zh/tabiclv2/data178/gas-drift,multiclass,11128,2226,2782,128,6,0.9964054636951833,21.151718378067017,12.051374435424805,ok,,11128,8346,2782,2782,0.009501852095127106,10,2e-06,True,19.909210205078125,stratified,stratified split
heloc,/home/crc00006699/zh/tabiclv2/data178/heloc,binclass,8000,1600,2000,22,2,0.725,7.719164609909058,2.886812686920166,ok,,8000,6000,2000,2000,0.5622743368148804,10,2e-06,True,7.5664238929748535,stratified,stratified split
htru,/home/crc00006699/zh/tabiclv2/data178/htru,binclass,14318,2864,3580,8,2,0.979608938547486,19.16658067703247,5.269997596740723,ok,,14318,10738,3580,3580,0.06922018527984619,10,2e-06,True,19.06314468383789,stratified,stratified split
internet_firewall,/home/crc00006699/zh/tabiclv2/data178/internet_firewall,multiclass,52425,10485,13107,7,4,0.9310292210269322,214.49066495895386,46.43779277801514,ok,,52425,39318,13107,13107,0.16547052562236786,10,2e-06,True,214.22809195518494,stratified,stratified split
jungle_chess_2pcs_raw_endgame_complete,/home/crc00006699/zh/tabiclv2/data178/jungle_chess_2pcs_raw_endgame_complete,multiclass,35855,7171,8964,6,3,0.8639000446229362,104.30495071411133,23.15706992149353,ok,,35855,26891,8964,8964,0.2497086375951767,10,2e-06,True,104.09979128837585,stratified,stratified split
kr-vs-k,/home/crc00006699/zh/tabiclv2/data178/kr-vs-k,multiclass,22444,4489,5612,6,18,0.8508553100498931,0.9207773208618164,23.722074508666992,ok,,22444,16833,5611,5612,,0,2e-06,False,0.43935155868530273,stratified,stratified split | TTT training skipped because n_classes=18 exceeds model max_classes=10
